word,mean,check
pea,n. 豌豆；豌豆属植物,
peace,n.  和平， 和睦； 平静， 安宁， 安静,
peaceful,adj. 和平的，爱好和平的；平静的,
peach,n. 桃子；桃树；桃红色；受人喜欢的人（或物） adj. 桃色的；用桃子制成的 v. 告密,
pear,n. [园艺] 梨树；梨子,
peasant,n. 农民；乡下人,
pedestrian,adj.  徒步的； 缺乏想象力的 n. 步行者，行人,
peel,vi. 剥落，脱皮 vt. 削…的皮，剥…的壳 n. 皮， 外衣,
pen,n. 钢笔；作家；围栏 v. 写；关入栏中,
pencil,n. 铅笔；笔状物 v. 用铅笔写；用眉笔涂,
penny,n. （英）便士；（美）分,
pension,n. 退休金，抚恤金；津贴；膳宿费 v. 发给养老金或抚恤金,
people,n.  人， 人们； 人民， 民众， 平民； 国民； 民族,
pepper,n. 胡椒；辣椒；胡椒粉 v. 加胡椒粉于；使布满,
per,prep. 每；经；按照；每一 n. (Per)人名；(德、挪、丹、瑞典)佩尔,
percent,n. 百分比，百分率；部分；百分数 adj. 百分之…的 adv. 以百分之…地,
percentage,n. 百分数， 百分率， 百分比,
perfect,adj.  完美的， 理想的； 完全的， 十足的 vt.  使完美， 使熟练,
perform,vt. 做， 履行， 完成； 表演， 演出； 工作情况， 表现,
performance,n. 演出； 履行， 执行， 完成； 工作情况， 表现， 工作性能,
performer,n. 演出者；执行者；演奏者,
perfume,n. 香味， 芳香；香水； 香料 vt. 使散发香气； 洒香水于,
perhaps,adv. 或许；（表示不确定）也许；（用于粗略的估计）或许；（表示勉强同意或其实不赞成）也许；可能 n. 假定；猜想；未定之事,
period,n. 周期，期间；时期；月经；课时；（语法学）句点，句号 adj. 某一时代的,
permanent,adj. 永久的，永恒的；不变的 n. 烫发（等于permanent wave）,
permission,n.  允许， 同意； 许可证， 书面许可,
permit,v.  允许， 许可 n.  许可证， 执照,
person,n. 人；身体；容貌，外表；人称,
personal,adj. 个人的；身体的；亲自的 n. 人事消息栏；人称代名词,
personalization,n.  个性化,
personally,adv. 亲自地；当面；个别地；就自己而言,
personnel,n. 人事部门；全体人员 adj. 人员的；有关人事的,
persuade,v. 说服，劝说；使某人相信；劝某人做（不做）某事 adj. 空闲的，有闲的,
pest,n. 有害生物， 害虫； 讨厌的人,
pesticide,n.  杀虫剂， 农药,
pet,n. 宠物；生气；受宠爱的人 v. 宠爱 adj. 宠爱的,
petrol,n. （英）汽油,
phenomenon,n.  现象， 迹象； 非凡的人,
phone,n. 电话；耳机，听筒 v. 打电话,
photo,n. 照片，相片,
photograph,v. 为…拍照；使深深印入 n. 照片，相片,
photographer,n. 摄影师；照相师,
phrase,"n. 短语, 习语, 措辞, 乐句 v. 措词, 将(乐曲)分成乐句",
physical,adj. [物] 物理的；身体的；物质的；根据自然规律的，符合自然法则的 n. 体格检查,
physician,n. [医] 医师；内科医师,
physicist,"n. 物理学者, 唯物论者",
physics,n. 物理学；物理现象,
pianist,n. 钢琴家；钢琴演奏者,
piano,a.(音乐)轻柔的,
pick,v. 挑选；采摘；挖 n. 选择；鹤嘴锄；挖；掩护,
picnic,"v.  [picnicked-picnicked, picnicking] 去野餐 n. 野餐",
picture,n.  画， 图片， 照片； 描绘； 电影； 头脑中的情景， 印象 v,
pie,n. 馅饼；饼图；爱说话的人 vt. 使杂乱,
piece,n. 块；件；篇；硬币 v. 修补；接合；凑合,
pierce,v.  刺穿， 刺破， 穿透； 穿孔， 打眼,
pig,n. 猪；猪肉 v. 生小猪；像猪一样过活,
pile,n. 堆；大量；建筑群 v. 累积；打桩于,
pill,n. 药丸；弹丸，子弹；口服避孕药 v. 把…制成丸剂；使服用药丸；抢劫，掠夺（古语）,
pillow,n. 枕头 v. 垫；枕于…；使…靠在,
pilot,adj. 试验性的 n. 飞行员，领航员；领导人 vt.  驾驶， 领航； 试行， 试用； 使通过， 引导,
pin,n. 大头针，别针，针；栓；琐碎物 v. 钉住；压住；将……用针别住,
pine,v. 渴望，痛苦；憔悴 n. [林] 松树；凤梨，菠萝 adj. 松木的；似松的,
pineapple,n. [园艺] 菠萝；[园艺] 凤梨 adj. 凤梨科的,
pink,n. 粉红色；化身，典范；石竹花；头面人物 v. 扎，刺，戳；使…变粉红色；使…面红耳赤 adj. 粉红的；比较激进的；石竹科的；脸色发红的,
pint,n. 品脱；一品脱的量；一品脱牛奶或啤酒,
pioneer,vt. 开拓，开创 n.  开拓者， 创始人,
pipe,vt. 用管道输送；用线路系统传输 n.  管子， 管道； 烟斗,
pity,n. 怜悯，同情；遗憾 v. 对……表示怜悯；对……感到同情,
place,n.  地方， 地点， 场所； 住所， 寓所； 地位； 资格； 名次， 等级,
plain,adj. 平的；简单的；朴素的；清晰的 n. 平原；无格式；朴实无华的东西 adv. 清楚地；平易地,
plan,n.  计划， 打算， 规划； 平面图， 示意图； 设计图,
plane,n. 飞机；平面；程度，水平 v. 刨；乘飞机旅行；翱翔 adj. 平的；平面的,
planet,n.  行星,
plant,n. 工厂，车间；植物；设备；庄稼 v. 种植；培养；栽培；安置,
plastic,adj. 塑料的， 塑胶的；可塑的， 塑性的 n. 塑料； 塑料制品 <,
plate,n. 盘子；板条，板材；号码牌 vt.  镀， 电镀； 覆盖,
platform,n. 台， 平台 A；站台， 月台；政纲， 党纲,
play,v.  玩， 游戏； 演奏， 播放； 扮演， 演出； 参加， 打,
player,n. 运动员，比赛者；游戏者，做游戏的人；演奏者，表演者；演员；播放器,
playground,n. 运动场，操场；游乐场,
playmate,n. 玩伴；游伴,
playroom,n. 游戏室；娱乐室,
pleasant,adj. 令人愉快的，舒适的；讨人喜欢的，和蔼可亲的 n. (Pleasant)人名；(英)普莱曾特,
please,v.  使愉快， 使高兴； 使满意， 合…的心意 int. 请,
pleased,adj. 高兴的；喜欢的；乐意做某事 v. 满意；愿意（please的过去分词形式）,
pleasure,n. 快乐；希望；娱乐；令人高兴的事 vt. 使高兴；使满意 vi. 高兴；寻欢作乐,
plenty,n. 丰富，大量；充足 adj. 足够的，很多的 adv. 足够,
plot,v. 密谋， 计划； 绘制…的平面图， 在图上标绘…的位置 n. 故事情节；计划，密谋；小块土地,
plug,n. 插头，插座；塞子，栓 vt. 把…塞住， 用…塞住,
plus,n. 正号，加号；好处；附加额 adj. 正的；附加的 prep. 加，加上,
pocket,n. 口袋；钱；容器 v. 隐藏；忍受；将…放入衣袋 adj. 小型的，袖珍的；金钱上的,
poem,n. 诗，韵文，诗体文,
poet,n. 诗人,
point,n.  要点； 观点； 点； 小数点； 时刻， 地点； 尖， 尖端； 分数， 得分,
poison,v. 污染；使中毒，放毒于；败坏；阻碍 n. 毒药，毒物；酒；有毒害的事物；[助剂] 抑制剂 adj. 有毒的,
poisonous,adj.  有毒的， 有害的； 恶毒的,
polar,adj.  地极的， 近地极的； 磁极的； 正好相反的， 截然对立的,
pole,n.  地极； 磁极， 电极； 柱， 杆， 杖； 极端,
police,n. 警察，警方；治安 v. 监督；管辖；维持治安；为…配备警察 adj. 警察的；有关警察的,
policeman,n. 警察，警员；[分化] 淀帚（橡皮头玻璃搅棒）,
policy,n.  政策， 方针； 原则； 保险单,
polish,n. 磨光，擦亮；擦亮剂；优雅，精良 v. 擦亮，变光滑 adj. 波兰的,
polite,adj.  有礼貌的， 客气的； 有教养的， 文雅的,
political,adj. 政治的，政治上的,
politician,n. 政治家， 政客,
politics,n.  政治； 政纲， 政见； 政治事务； 权术； 政治学,
pollute,vt. 弄脏， 污染； 腐蚀,
pollution,n. 污染， 污染物,
pond,vt. 筑成池塘 vi. 筑成池塘 n. 池塘,
pool,n. 联营；撞球；水塘；共同资金 v. 联营，合伙经营,
poor,adj. 贫穷的；可怜的；贫乏的；卑鄙的 n. (Poor)人名；(英、伊朗)普尔,
pop,v. 突然[出人意料]地从〔某物〕中出来，蹦出，离开，脱落 n. 流行音乐，流行歌曲,
popcorn,n. 爆米花，爆玉米花,
popular,adj. 流行的，通俗的；受欢迎的；大众的；普及的,
popularity,n. 普及， 流行； 声望,
population,n. 人口；[生物] 种群，[生物] 群体；全体居民,
pork,n. 猪肉 vt. 与女子性交,
porridge,n. 粥，糊；麦片粥 vt. 服刑,
port,n. 港口，口岸；（计算机的）端口；左舷；舱门 v. 转向左舷,
portable,adj. 手提的，便携式的；轻便的 n. 手提式打字机,
porter,"n. 守门人,门房；行李搬运工；服务员",
position,n. 位置，方位；职位，工作；姿态；站位 v. 安置；把……放在适当位置,
positive,adj. 积极的；[数] 正的，[医][化学] 阳性的；确定的，肯定的；实际的，真实的；绝对的 n. 正数；[摄] 正片,
possess,v. 控制；使掌握；持有；迷住；拥有，具备,
possession,n.  所有， 拥有； 财产， 所有物,
possibility,n. 可能， 可能性； 可能的事； 希望,
possible,adj. 可能的；合理的；合适的 n. 可能性；合适的人；可能的事物,
possibly,adv. 可能地；也许；大概,
post,n. 岗位，职位；邮政，邮寄，邮件 vt.  投寄； 邮寄； 发布,
postage,n.  邮资， 邮费,
postbox,n. 邮箱,
postcard,n.  明信片,
postcode,n. （英）邮政编码；邮区号,
poster,n.  海报， 招贴画； 发布消息的人,
postman,n. 邮递员；邮差,
postpone,v. 使…延期；把…放在次要地位；把…放在后面,
pot,n. 壶；盆；罐 v. 把…装罐；射击；节略,
potato,n. [作物] 土豆，[作物] 马铃薯,
potential,adj. 潜在的， 可能的；【物】势的， 位的 n. 潜能， 潜力,
pound,n. 英镑；重击，重击声；兽栏；拘留所 v. 捣烂；敲打；监禁，拘留,
pour,n. 倾泻；流出；骤雨 v. 灌，注；倒；倾泻；倾吐,
powder,n. 粉；粉末；[化工][军] 火药；尘土 v. 使成粉末；撒粉；搽粉于,
power,n. 力量，能力；电力，功率；政权，势力；[数] 幂 v. 激励；供以动力；使…有力量 adj. 借影响有权势人物以操纵权力的,
powerful,adj. 强大的， 有力的， 有权的； 强壮的， 强健的,
practical,adj.  实际的； 适用的； 实用的； 应用的,
practice,n.  实践； 实践行动； 练习； 惯例， 习俗,
practise,v.  练习； 实习； 经常做； 养成…的习惯,
prairie,"n. 大草原,牧场,",
praise,n. 赞扬；称赞；荣耀；崇拜 v. 赞美，歌颂；表扬,
pray,v. 祈祷；恳求；央求 n. (Pray)人名；(匈)普劳伊；(英)普雷,
prayer,n. 祷告， 祈祷； 祷文； 祈求， 祈望,
precious,adj. 宝贵的；珍贵的；矫揉造作的 n. (Precious)人名；(英)普雷舍斯，普雷舍丝(女名),
precise,adj.  准确的， 精确的； 严谨的,
predict,v.  预言， 预测， 预告,
prediction,n.  预言； 预料； 预报,
prefer,v. 更喜欢；宁愿；提出；提升,
preference,n.  偏爱， 喜爱； 优惠； 优先选择,
pregnant,adj. 怀孕的；意义深长的；意义深长的,
prejudice,v.  使抱偏见； 影响某人； 损害 n. 偏见，成见；损害，侵害,
premier,adj.  第一的， 首要的； 最著名的 n. 首相，总理,
preparation,n.  准备， 预备； 准备工作， 准备措施,
prepare,v. 准备；使适合；装备；起草,
prescription,n.  指示， 规定； 法规； 药方， 处方； 医生开的药,
present,v. 提出；介绍；呈现；赠送 adj. 现在的；出席的 n. 现在；礼物；瞄准,
presentation,n. 提供， 显示； 外观， 图像； 授予， 赠送； 报告， 介绍； 表演,
preserve,v. 保存；保护；维持；腌；禁猎 n. 保护区；禁猎地；加工成的食品,
president,n.  总统； 主席； 校长， 会长； 董事长， 总经理,
press,v.  压， 按， 挤； 压榨， 压迫； 催促， 逼迫 n. 报刊；新闻界，新闻工作者；报道，评论；出版社；印刷厂；压，按，挤,
pressure,v.  对…施加压力； 迫使， 说服 n. 压；压强；强制，压迫,
pretend,v. 假装，伪装，佯装 adj. 假装的,
pretty,adj. 漂亮的；可爱的；优美的 adv. 相当地；颇 n. 有吸引力的事物（尤指饰品）；漂亮的人,
prevent,"v. (from)预防,防止,阻止,制止,妨碍",
preview,n. 预览；试映；事先查看 v. 预览；预演；事先查看,
previous,adj. 以前的；早先的；过早的 adv. 在先；在…以前,
price,n. 价格；价值；代价 v. 给……定价；问……的价格,
pride,n.  自豪， 骄傲； 引以为傲的人或物； 自尊， 自尊心； 自负； 傲慢,
primary,adj. 首要的， 主要的； 基本的； 最初的， 初级的,
primitive,adj. 原始的，远古的；简单的，粗糙的 n.  原始人； 原始事物,
principle,n.  原则； 原理； 道德准则， 行为规范； 信念,
print,n. 印刷业；印花布；印刷字体；印章；印记 v. 印刷；打印；刊载；用印刷体写；在…印花样,
printer,n. [计] 打印机；印刷工；印花工,
printing,n. 印刷；印刷术,
prison,n. 监狱；监禁；拘留所 vt. 监禁，关押,
prisoner,n. 囚犯，犯人；俘虏；刑事被告,
private,adj. 私人的，个人的；秘密的，私下的；私立的，私营的 n.  士兵， 列兵,
privilege,vt. 给予特权，特别优待 n.  特权， 特殊待遇； 特殊利益， 优惠； 荣耀， 荣幸,
prize,adj.  应获奖的； 优秀的， 典范性的 vt. 珍视 n. 奖品；奖金；难能可贵的东西,
pro,n. 〔相对于业余爱好者而言的〕专业人士，职业人员〔尤指职业运动员〕 adj. 职业性的；专业的 prep. 赞成的，支持的,
probable,adj. 很可能的；可信的 n. 很可能的事；大有希望的候选者,
probably,adv.  大概， 或许， 很可能,
problem,n. 难题；引起麻烦的人 adj. 成问题的；难处理的,
procedure,n.  程序， 手续， 步骤,
process,v. 处理；加工 n. 过程，进行；方法，步骤；作用；程序；推移 adj. 经过特殊加工（或处理）的,
produce,v.  生产， 制造； 展现， 出示； 上演， 制作 n. 产品；农产品,
product,n. 产品；结果；[数] 乘积；作品,
production,"n. 生产,产品,作品,(研究)成果,总产量",
profession,n.  职业； 同行； 专业； 宣称,
professional,adj. 专业的；职业的；职业性的 n. 专业人员；职业运动员,
professor,n.  教授,
profit,v. 得利， 获益； 利用； 有利于 n. 利润， 收益；益处,
program,n.  节目单； 节目， 表演， 演出； 计划， 方案； 程序,
programme,n. 计划，规划；节目；程序 v. 编程序；制作节目,
progress,n. 进步，发展；前进 v. 前进，进步；进行,
prohibit,vt. 禁止， 阻止， 不准 <；使不可能,
project,v.  投射， 发射； 放映； 凸出， 伸出； 设计， 规划； 投射， 发射； 放映； 凸出， 伸出； 设计， 规划,
promise,v. 允诺，答应；有…可能，有希望 n.  承诺， 诺言； 可能性， 希望,
promote,v.  促进， 发扬； 提升， 提拔； 增进， 助长； 宣传,
pronoun,n. 代名词,
pronounce,v.  发音； 宣布； 宣判,
pronunciation,"n. 发音,发音方法",
